sentence_id,words,labels
2467,»,O
2467,okviren,B
2467,napetost,B
2467,biti,O
2467,napetost,O
2467,ohišje,B
2467,porabnik,B
2467,proti,O
2467,zemlja,O
2467,",",O
2467,ki,O
2467,on,O
2467,prevzeti,O
2467,zaradi,O
2467,okvar,O
2467,na,O
2467,izolacija,B
2467,vodnik,I
2467,.,O
2467,«,O
2468,razlaga,B
2468,pojem,B
2468,biti,B
2468,v,O
2468,praktičnostrokoven,B
2468,besedilo,I
2468,redek,O
2468,",",O
2468,definicija,B
2468,pa,O
2468,sploh,O
2468,biti,O
2468,",",O
2468,saj,O
2468,namen,O
2468,ta,O
2468,besedilo,O
2468,biti,O
2468,sistematičen,O
2468,pregled,O
2468,strokoven,B
2468,vedenje,O
2468,.,O
2469,pri,O
2469,razlaga,B
2469,pojem,B
2469,se,O
2469,kazati,B
2469,razlika,O
2469,med,O
2469,besedilen,B
2469,tip,I
2469,praktičen,B
2469,priročnik,I
2469,primer,O
2469,zgoraj,O
2469,in,O
2469,navodilo,B
2469,za,I
2469,uporaba,I
2469,električen,B
2469,aparat,I
2469,.,O
2470,v,O
2470,praktičen,B
2470,priročnik,I
2470,80,O
2470,tako,O
2470,najti,O
2470,naslednji,O
2470,pojasnilo,O
2470,:,O
2470,»,O
2470,pri,O
2470,elektrikarski,B
2470,del,I
2470,se,O
2470,vedno,O
2470,znova,O
2470,srečati,O
2470,z,O
2470,izraz,B
2470,",",O
2470,kot,O
2470,biti,B
2470,enosmeren,B
2470,tok,I
2470,",",O
2470,izmeničen,B
2470,tok,O
2470,",",O
2470,volta,B
2470,",",O
2470,amper,B
2470,",",O
2470,vata,B
2470,.,O
2471,da,O
2471,biti,B
2471,razumeti,O
2471,kasen,O
2471,delo,O
2471,",",O
2471,biti,O
2471,omenjen,O
2471,pojem,B
2471,tukaj,O
2471,pojasnjen,O
2471,.,O
2471,«,O
2471,bralec,B
2471,morati,O
2471,torej,O
2471,razumeti,O
2471,osnoven,O
2471,terminologija,B
2471,",",O
2471,sicer,O
2471,biti,O
2471,imeti,O
2471,težava,O
2471,pri,O
2471,praktičen,O
2471,del,O
2471,z,O
2471,elektrika,B
2471,v,O
2471,konkreten,O
2471,primer,O
2471,pri,O
2471,popravljanje,O
2471,elektroinštalacija,B
2471,v,O
2471,stanovanje,O
2471,ali,O
2471,hiša,O
2471,.,O
2472,po,B
2472,drug,O
2472,stran,O
2472,pa,O
2472,razlaga,B
2472,osnoven,O
2472,pojem,B
2472,pri,O
2472,navodilo,B
2472,za,I
2472,uporaba,I
2472,električen,B
2472,aparat,I
2472,sploh,O
2472,biti,B
2472,.,O
2473,najti,O
2473,pa,O
2473,biti,B
2473,nekaj,O
2473,primer,O
2473,",",O
2473,kjer,O
2473,iti,O
2473,za,O
2473,opis,B
2473,pojem,B
2473,.,O
2474,upoštevan,O
2474,biti,B
2474,uporabniški,O
2474,vidik,O
2474,",",O
2474,npr.,O
2474,kaj,O
2474,biti,O
2474,vloga,O
2474,element,O
2474,varnosten,O
2474,sistem,B
2474,pri,O
2474,indukcijski,B
2474,kuhalen,B
2474,plošča,I
2474,.,O
2475,»,O
2475,ventilator,B
2475,za,I
2475,hlajenje,I
2475,:,O
2475,njegov,O
2475,naloga,O
2475,biti,B
2475,skrb,O
2475,za,O
2475,varnost,O
2475,napeljava,B
2475,in,O
2475,stikalen,B
2475,plošča,B
2475,.,O
2476,ventilator,B
2476,delovati,O
2476,tudi,O
2476,po,B
2476,izkop,O
2476,kuhališče,B
2476,",",O
2476,dokler,O
2476,se,O
2476,elektronski,B
2476,sistem,B
2476,dovolj,O
2476,ne,O
2476,ohladiti,O
2476,.,O
2476,«,O
2476,85,O
2476,;,O
2476,»,O
2476,varnosten,O
2476,'tranzistor,O
2476,',O
2476,:,O
2476,tipalo,B
2476,stalno,O
2476,preverjati,O
2476,temperatura,B
2476,elektronski,O
2476,komponent,B
2476,.,O
2477,če,O
2477,se,O
2477,temperatura,B
2477,preveč,O
2477,dvigniti,O
2477,",",O
2477,samodejno,O
2477,znižati,O
2477,moč,B
2477,in,O
2477,nato,O
2477,po,B
2477,potreba,O
2477,izklopiti,O
2477,kuhališče,B
2477,prikaz,O
2477,nastavljen,O
2477,stopnja,O
2477,na,O
2477,kuhalen,B
2477,plošča,I
2477,utrip,O
2477,",",O
2477,ko,O
2477,pa,O
2477,temperatura,O
2477,pasti,O
2477,na,O
2477,dovoljen,O
2477,",",O
2477,začeti,O
2477,kuhališče,O
2477,spet,O
2477,delovati,O
2477,.,O
2477,«,O
2478,bralec,B
2478,praktičnostrokoven,B
2478,besedilo,I
2478,biti,B
2478,v,O
2478,glaven,O
2478,nestrokovnjak,B
2478,",",O
2478,zato,O
2478,se,O
2478,morati,O
2478,avtor,B
2478,še,O
2478,bolj,O
2478,potruditi,O
2478,",",O
2478,da,O
2478,biti,O
2478,bralec,O
2478,besedilo,O
2478,razumeti,O
2478,.,O
2479,bolj,O
2479,kompleksen,O
2479,pojem,B
2479,poskušati,O
2479,približati,O
2479,nestrokovnjak,B
2479,na,O
2479,on,O
2479,razumljiv,O
2479,način,O
2479,",",O
2479,v,O
2479,nadaljevanje,O
2479,pa,O
2479,on,O
2479,pojasniti,O
2479,bolj,O
2479,strokoven,O
2479,:,O
2480,»,O
2480,čeprav,O
2480,biti,B
2480,verjetno,O
2480,že,O
2480,»,O
2480,vsakdo,O
2480,kdaj,O
2480,stresti,O
2480,elektrika,B
2480,«,O
2480,",",O
2480,nevarnost,O
2480,stik,O
2480,z,O
2480,elektrika,O
2480,ne,O
2480,smeti,O
2480,podcenjevati,O
2480,.,O
2481,prevajanje,B
2481,električen,B
2481,tok,I
2481,povzročiti,O
2481,hkraten,O
2481,dotik,O
2481,dva,O
2481,mesto,O
2481,z,O
2481,različen,O
2481,potencial,B
2481,",",O
2481,na,O
2481,primer,O
2481,napeljava,B
2481,pod,O
2481,napetost,B
2481,in,O
2481,kovinski,O
2481,ohišje,B
2481,nek,O
2481,svetilka,B
2481,ali,O
2481,grelen,B
2481,telo,B
2481,.,O
2481,«,O
2481,80,O
2481,;,O
2481,»,O
2481,poraba,O
2481,tok,O
2481,biti,B
2481,ta,O
2481,",",O
2481,kar,O
2481,morati,O
2481,plačati,O
2481,podjetje,B
2481,za,O
2481,preskrba,B
2481,z,O
2481,elektrika,O
2481,.,O
2482,fizikalen,O
2482,gledano,O
2482,biti,B
2482,ta,O
2482,električen,B
2482,delo,I
2482,.,O
2483,biti,B
2483,zmnožek,O
2483,moč,B
2483,in,O
2483,čas,B
2483,.,O
2483,«,O
2484,80,O
2484,;,O
2484,»,O
2484,za,O
2484,elektrikar,O
2484,žarnica,B
2484,biti,B
2484,le,O
2484,žarnica,O
2484,.,O
2485,kar,O
2485,biti,B
2485,splošen,O
2485,znan,O
2485,kot,O
2485,luč,O
2485,",",O
2485,biti,O
2485,za,O
2485,strokovnjak,B
2485,svetiti,B
2485,ali,O
2485,svetilen,B
2485,telo,I
2485,",",O
2485,žarnica,B
2485,pa,O
2485,svetilen,O
2485,sredstvo,O
2485,.,O
2485,«,O
2485,80,O
2485,;,O
2485,»,O
2485,načelno,O
2485,biti,O
2485,lahko,O
2485,za,O
2485,človekov,O
2485,življenje,O
2485,nevaren,O
2485,ves,O
2485,naprava,B
2485,oziroma,O
2485,sredstvo,O
2485,na,O
2485,električen,O
2485,pogon,B
2485,",",O
2485,z,O
2485,napetost,B
2485,velik,O
2485,od,B
2485,50,O
2485,volt,B
2485,50,O
2485,v,O
2485,.,O
2486,če,O
2486,povedati,O
2486,bolj,O
2486,točno,O
2486,",",O
2486,biti,B
2486,nevaren,O
2486,napetost,B
2486,",",O
2486,temveč,O
2486,moč,B
2486,električen,B
2486,tok,I
2486,",",O
2486,merjen,O
2486,v,O
2486,amper,B
2486,–,O
2486,a,O
2486,",",O
2486,in,O
2486,ta,O
2486,samo,O
2486,v,O
2486,primer,O
2486,",",O
2486,če,O
2486,iti,O
2486,tok,O
2486,skozi,O
2486,človeški,O
2486,telo,B
2486,.,O
2486,«,O
2487,tako,O
2487,kot,O
2487,v,O
2487,poljudnostrokoven,B
2487,besedilo,I
2487,se,O
2487,tudi,O
2487,v,O
2487,praktičnostrokoven,B
2487,besedilo,O
2487,pojavljati,O
2487,razlagati,B
2487,z,O
2487,primerjava,O
2487,",",O
2487,na,O
2487,primer,O
2487,:,O
2488,»,O
2488,napetost,B
2488,v,O
2488,električen,B
2488,omrežje,I
2488,biti,B
2488,primerljiv,O
2488,z,O
2488,pritisk,B
2488,v,O
2488,vodovoden,B
2488,omrežje,O
2488,.,O
2489,brez,O
2489,pritisk,B
2489,voda,B
2489,ne,O
2489,teči,O
2489,in,O
2489,tudi,O
2489,brez,O
2489,napetost,B
2489,biti,B
2489,elektrika,B
2489,.,O
2489,«,O
2489,80,O
2489,;,O
2489,»,O
2489,pri,O
2489,primerjava,O
2489,z,O
2489,vodovoden,O
2489,napeljava,B
2489,ustrezati,O
2489,moč,B
2489,tok,I
2489,količina,B
2489,voda,O
2489,",",O
2489,ki,O
2489,v,O
2489,določen,O
2489,čas,B
2489,teči,O
2489,po,B
2489,napeljava,O
2489,.,O
2489,«,O
2490,varnosten,O
2490,izolacija,O
2490,ali,O
2490,dvojen,B
2490,izolacija,O
2490,80,O
2490,",",O
2490,skupen,B
2490,ovoj,B
2490,plašč,B
2490,80,O
2490,",",O
2490,indikator,B
2490,napetost,B
2490,v,I
2490,preprost,I
2490,izvedba,I
2490,enopolen,B
2490,preizkuševalec,I
2490,tok,I
2490,80,O
2490,",",O
2490,zaščiten,B
2490,kontakten,I
2490,vtič,I
2490,varnosten,O
2490,vtič,O
2490,80,O
2490,",",O
2490,vtič,O
2490,vlit,B
2490,spoj,I
2490,81,O
2490,",",O
2490,električen,B
2490,vrvica,I
2490,kabel,B
2490,81,O
2490,",",O
2490,kronast,B
2490,razelektritev,I
2490,tudi,O
2490,koničast,B
2490,razelektritev,O
2490,82,O
2490,",",O
2490,dielektričen,O
2490,neprevoden,O
2490,plast,O
2490,82,O
2490,",",O
2490,razpršen,O
2490,ali,O
2490,šapast,B
2490,razelektritev,O
2490,82,O
2490,",",O
2490,odvoden,B
2490,upor,B
2490,proti,I
2490,zemlja,I
2490,ozemljitven,B
2490,upor,O
2491,v,O
2491,praktičnostrokoven,B
2491,besedilo,I
2491,navajanje,O
2491,sopomenka,B
2491,biti,B
2491,pogost,O
2491,.,O
2492,njihov,O
2492,vloga,O
2492,biti,B
2492,različen,O
2492,",",O
2492,za,O
2492,jaz,O
2492,biti,O
2492,najbolj,O
2492,zanimiv,O
2492,opis,B
2492,termina,B
2492,",",O
2492,ki,O
2492,on,O
2492,slediti,O
2492,termin,B
2492,v,I
2492,oklepaj,B
2492,",",O
2492,npr.,O
2492,indikator,B
2492,napetost,B
2492,v,O
2492,preprost,O
2492,izvedba,O
2492,enopolen,B
2492,preizkuševalec,I
2492,tok,I
2492,ali,O
2492,električen,B
2492,vrvica,I
2492,kabel,B
2492,",",O
2492,saj,O
2492,kazati,B
2492,na,O
2492,ta,O
2492,",",O
2492,da,O
2492,se,O
2492,lahko,O
2492,stopnja,O
2492,specializiranost,O
2492,besedilo,B
2492,kazati,O
2492,tudi,O
2492,neposredno,O
2492,na,O
2492,poimenovalen,O
2492,raven,O
2492,.,O
2493,seveda,O
2493,biti,B
2493,mogoč,O
2493,tudi,O
2493,obraten,O
2493,–,O
2493,v,O
2493,oklepaj,B
2493,biti,O
2493,sopomenka,B
2493,",",O
2493,ki,O
2493,pojasnjevati,O
2493,bolj,O
2493,specializiran,B
2493,termin,B
2493,",",O
2493,npr.,O
2493,dielektričen,O
2493,neprevoden,O
2493,plast,O
2493,.,O
2494,kratičen,O
2494,in,O
2494,izkratičen,B
2494,termin,B
2494,biti,B
2494,v,O
2494,praktičnostrokoven,B
2494,besedilo,I
2494,zelo,O
2494,malo,O
2494,",",O
2494,najti,O
2494,biti,O
2494,le,O
2494,nekaj,O
2494,v,O
2494,praksa,O
2494,pogost,O
2494,:,O
2495,varnosten,O
2495,stikalo,B
2495,fida,I
2495,80,O
2495,",",O
2495,pvc-žilen,B
2495,kabel,I
2495,80,O
2495,",",O
2495,pvc-ceven,B
2495,kabel,O
2495,80,O
2495,",",O
2495,isdn-priključek,B
2495,80,O
2495,",",O
2495,nff-kodiranje,B
2495,80,O
2496,v,O
2496,zveza,O
2496,z,O
2496,praktičnostrokoven,B
2496,besedilo,I
2496,ugotavljati,O
2496,",",O
2496,da,O
2496,biti,B
2496,med,O
2496,praktičen,B
2496,priročnik,I
2496,in,O
2496,navodilo,B
2496,za,I
2496,uporaba,I
2496,električen,B
2496,aparat,I
2496,z,O
2496,terminološki,O
2496,vidik,O
2496,precej,O
2496,razlika,O
2496,.,O
2497,v,O
2497,navodilo,B
2497,za,I
2497,uporaba,I
2497,električen,B
2497,aparat,I
2497,biti,B
2497,razlaga,B
2497,pojem,B
2497,",",O
2497,prav,O
2497,tako,O
2497,biti,O
2497,sopomenka,B
2497,",",O
2497,medtem,O
2497,ko,O
2497,praktičen,B
2497,priročnik,I
2497,ne,O
2497,odstopati,O
2497,veliko,O
2497,od,B
2497,drug,O
2497,tip,B
2497,strokoven,B
2497,besedilo,I
2497,",",O
2497,ki,O
2497,pa,O
2497,biti,O
2497,",",O
2497,z,O
2497,izjema,O
2497,poljudnostrokoven,B
2497,besedilo,O
2497,",",O
2497,bolj,O
2497,specializiran,O
2497,.,O
2498,slovarski,O
2498,besedilo,O
2498,",",O
2498,k,O
2498,kateri,O
2498,šteti,O
2498,terminološki,B
2498,slovar,I
2498,in,O
2498,terminološki,O
2498,standard,B
2498,",",O
2498,imeti,O
2498,v,O
2498,okvir,O
2498,strokoven,B
2498,besedilo,O
2498,poseben,O
2498,status,O
2498,.,O
2499,iti,O
2499,za,O
2499,metabesedilo,O
2499,",",O
2499,kateri,O
2499,namen,O
2499,biti,B
2499,vzpostavitev,O
2499,invati,O
2499,ureditev,O
2499,poimenovalen,B
2499,sistem,I
2499,strok,I
2499,",",O
2499,zato,O
2499,biti,O
2499,zame,O
2499,značilen,O
2499,poseben,O
2499,struktura,O
2499,–,O
2499,pogosto,O
2499,iti,O
2499,za,O
2499,seznam,B
2499,termin,B
2499,z,O
2499,definicija,B
2499,",",O
2499,ki,O
2499,biti,O
2499,on,O
2499,strokovnjak,B
2499,pripisati,O
2499,pojem,B
2499,",",O
2499,ali,O
2499,za,O
2499,seznam,O
2499,termin,O
2499,in,O
2499,njihov,O
2499,ustreznik,B
2499,v,O
2499,en,O
2499,ali,O
2499,več,O
2499,jezik,B
2499,.,O
2500,ta,O
2500,besedilo,O
2500,ne,O
2500,nastajati,O
2500,spontano,O
2500,in,O
2500,njihov,O
2500,namen,O
2500,se,O
2500,razlikovati,O
2500,od,B
2500,drug,O
2500,strokoven,B
2500,besedilo,O
2500,",",O
2500,saj,O
2500,iti,O
2500,za,O
2500,urejanje,O
2500,pojmoven,B
2500,sistem,I
2500,strok,I
2500,v,O
2500,najbolj,O
2500,čist,O
2500,oblika,B
2500,",",O
2500,torej,O
2500,brez,O
2500,sobesedilo,B
2500,",",O
2500,v,O
2500,kateri,O
2500,biti,B
2500,termin,B
2500,tako,O
2500,ali,O
2500,drugače,O
2500,vpet,O
2500,v,O
2500,drug,O
2500,strokoven,O
2500,besedilo,O
2500,.,O
2501,poseben,O
2501,status,O
2501,imeti,O
2501,normativen,B
2501,slovarski,B
2501,besedilo,I
2501,v,O
2501,razdelek,O
2501,2.4.1.3,O
2501,sicer,O
2501,ugotavljati,O
2501,",",O
2501,da,O
2501,biti,B
2501,do,B
2501,nek,O
2501,mera,O
2501,normativen,O
2501,ves,O
2501,slovarski,O
2501,besedilo,O
2501,",",O
2501,saj,O
2501,za,O
2501,pojem,B
2501,",",O
2501,ki,O
2501,biti,O
2501,del,O
2501,pojmoven,B
2501,sistem,I
2501,strok,I
2501,",",O
2501,predpisovati,O
2501,raba,O
2501,točno,O
2501,določen,O
2501,termina,B
2501,.,O
2502,ta,O
2502,pomeniti,B
2502,",",O
2502,da,O
2502,slovarski,B
2502,besedilo,I
2502,dejansko,O
2502,vplivati,O
2502,na,O
2502,drug,O
2502,skupina,O
2502,strokoven,B
2502,besedilo,O
2502,",",O
2502,saj,O
2502,naj,O
2502,biti,B
2502,avtor,B
2502,strokoven,O
2502,zlasti,O
2502,splošen-in,O
2502,didaktičnostrokoven,O
2502,ter,O
2502,znanstven,B
2502,besedilo,O
2502,uporabljati,O
2502,predpisan,O
2502,oz.,O
2502,priporočen,O
2502,termina,B
2502,.,O
2503,prav,O
2503,tako,O
2503,lahko,O
2503,slovarski,B
2503,besedilo,I
2503,bralec,B
2503,strokoven,B
2503,besedilo,O
2503,pomagati,O
2503,dobro,O
2503,razumeti,O
2503,besedilo,O
2503,",",O
2503,ki,O
2503,vsebovati,O
2503,on,O
2503,neznan,O
2503,pojem,B
2503,.,O
2504,več,O
2504,o,O
2504,slovarski,B
2504,besedilo,I
2504,v,O
2504,razdelek,O
2504,2.4,O
2504,",",O
2504,o,O
2504,prikaz,O
2504,elektrotehniški,B
2504,termin,I
2504,v,O
2504,terminološki,B
2504,slovar,I
2504,pa,O
2504,v,O
2504,razdelek,O
2504,2.4.,O
2504,2.,O
2504,1,O
2504,.,O
2505,v,O
2505,ta,O
2505,razdelek,O
2505,biti,B
2505,povzeti,O
2505,ugotovitev,O
2505,analiza,O
2505,raba,O
2505,elektrotehniški,B
2505,termin,I
2505,v,O
2505,strokoven,B
2505,besedilo,I
2505,.,O
2506,izločiti,O
2506,biti,B
2506,slovarski,B
2506,besedilo,I
2506,",",O
2506,ker,O
2506,iti,O
2506,za,O
2506,tip,B
2506,besedilo,O
2506,",",O
2506,ki,O
2506,biti,O
2506,za,O
2506,terminološki,O
2506,vedeti,O
2506,sicer,O
2506,zelo,O
2506,pomemben,O
2506,",",O
2506,vendar,O
2506,imeti,O
2506,drugačen,O
2506,vloga,O
2506,kot,O
2506,drug,O
2506,strokoven,B
2506,besedilo,O
2506,",",O
2506,ki,O
2506,biti,O
2506,on,O
2506,obravnavati,O
2506,.,O
2507,za,O
2507,samostojen,O
2507,analiza,O
2507,prikaz,O
2507,elektrotehniški,B
2507,termin,I
2507,v,O
2507,terminološki,B
2507,slovar,I
2507,gledati,O
2507,razdelek,O
2507,2.4.,O
2507,2.,O
2507,1,O
2507,.,O
2508,po,B
2508,natančen,O
2508,branje,O
2508,izbran,O
2508,strokoven,B
2508,besedilo,I
2508,se,O
2508,biti,B
2508,izkazati,O
2508,",",O
2508,da,O
2508,biti,O
2508,biti,O
2508,meriti,O
2508,za,O
2508,delitev,O
2508,besedilo,O
2508,v,O
2508,skupina,O
2508,–,O
2508,tip,B
2508,uporabnik,I
2508,tvorec,B
2508,in,O
2508,naslovnik,B
2508,",",O
2508,namen,O
2508,in,O
2508,okoliščina,B
2508,sporazumevanje,I
2508,več,O
2508,o,O
2508,merilo,O
2508,v,O
2508,razdelek,O
2508,4.3,O
2508,–,O
2508,ustrezen,O
2508,",",O
2508,saj,O
2508,skupina,O
2508,strokoven,O
2508,besedilo,O
2508,",",O
2508,v,O
2508,kateri,O
2508,biti,O
2508,združiti,O
2508,obravnavan,O
2508,besedilen,B
2508,tip,O
2508,",",O
2508,z,O
2508,terminološki,O
2508,vidik,O
2508,izkazovati,O
2508,isti,O
2508,značilnost,O
2508,.,O
2509,seveda,O
2509,biti,B
2509,v,O
2509,gradivo,B
2509,tudi,O
2509,mejen,O
2509,besedilo,B
2509,",",O
2509,ki,O
2509,združevati,O
2509,značilnost,O
2509,dva,O
2509,ali,O
2509,več,O
2509,besedilen,B
2509,tip,I
2509,",",O
2509,zaradi,O
2509,kar,O
2509,biti,O
2509,on,O
2509,lahko,O
2509,uvrstiti,O
2509,v,O
2509,različen,O
2509,skupina,O
2509,.,O
2510,v,O
2510,splošen,O
2510,pa,O
2510,podoben,O
2510,značilnost,O
2510,izkazovati,O
2510,znanstven,B
2510,monografija,I
2510,in,O
2510,univerziteten,B
2510,učbenik,I
2510,ter,O
2510,skupina,O
2510,splošnostrokoven,B
2510,besedilo,I
2510,",",O
2510,zlasti,O
2510,strokoven,B
2510,monografija,O
2510,",",O
2510,in,O
2510,srednješolski,B
2510,učbenik,O
2510,.,O
2511,z,O
2511,sistematičen,O
2511,prikaz,O
2511,pojmoven,O
2511,in,O
2511,poimenovalen,B
2511,svet,I
2511,strok,B
2511,izstopati,O
2511,didaktičnostrokoven,B
2511,besedilo,I
2511,",",O
2511,torej,O
2511,učbenik,B
2511,ves,O
2511,stopnja,O
2511,šolanje,O
2511,",",O
2511,ta,O
2511,pa,O
2511,lahko,O
2511,dodati,O
2511,še,O
2511,besedilen,B
2511,tip,I
2511,strokoven,B
2511,priročnik,I
2511,",",O
2511,ki,O
2511,biti,B
2511,on,O
2511,sicer,O
2511,uvrstiti,O
2511,med,O
2511,splošnostrokoven,B
2511,besedilo,O
2511,.,O
2512,z,O
2512,terminološki,O
2512,vidik,O
2512,biti,B
2512,zelo,O
2512,pomemben,O
2512,tudi,O
2512,znanstven,O
2512,in,O
2512,strokoven,B
2512,monografija,I
2512,.,O
2513,v,O
2513,znanstven,B
2513,razprava,B
2513,in,O
2513,splošnostrokoven,B
2513,članek,B
2513,terminološki,B
2513,sistem,I
2513,razumljiv,O
2513,biti,B
2513,prikazan,O
2513,sistematično,O
2513,",",O
2513,biti,O
2513,pa,O
2513,ta,O
2513,besedilo,B
2513,pomemben,O
2513,zato,O
2513,",",O
2513,ker,O
2513,prinašati,O
2513,nov,O
2513,termina,B
2513,zlasti,O
2513,znanstven,O
2513,razprava,O
2513,",",O
2513,ki,O
2513,on,O
2513,v,O
2513,učbenik,B
2513,še,O
2513,biti,O
2513,.,O
2514,viden,O
2514,ločnica,O
2514,v,O
2514,stopnja,O
2514,specializiranost,O
2514,potekati,O
2514,med,O
2514,znanstven,O
2514,",",O
2514,splošnostrokoven,O
2514,in,O
2514,didaktičnostrokoven,B
2514,besedilo,I
2514,na,O
2514,en,O
2514,stran,O
2514,ter,O
2514,poljudnostrokoven,O
2514,in,O
2514,praktičnostrokoven,B
2514,besedilo,O
2514,na,O
2514,drug,O
2514,.,O
2515,didaktičnostrokoven,O
2515,besedilo,B
2515,biti,B
2515,v,O
2515,ta,O
2515,smisel,O
2515,poseben,O
2515,",",O
2515,saj,O
2515,imeti,O
2515,tudi,O
2515,znotraj,O
2515,besedilen,B
2515,tip,I
2515,učbenik,B
2515,opraviti,O
2515,z,O
2515,različen,O
2515,stopnja,O
2515,specializiranost,O
2515,",",O
2515,odvisen,O
2515,od,B
2515,ta,O
2515,",",O
2515,za,O
2515,kateri,O
2515,stopnja,O
2515,šolanje,O
2515,iti,O
2515,.,O
2516,predpostavka,O
2516,",",O
2516,da,O
2516,termin,B
2516,v,O
2516,strokoven,B
2516,besedilo,I
2516,biti,B
2516,odvisen,O
2516,od,B
2516,sobesedilo,B
2516,",",O
2516,se,O
2516,biti,O
2516,potrditi,O
2516,v,O
2516,ves,O
2516,skupina,O
2516,strokoven,O
2516,besedilo,O
2516,",",O
2516,izjema,O
2516,biti,O
2516,nekaj,O
2516,posamezen,O
2516,primer,O
2516,v,O
2516,poljudnostrokoven,O
2516,in,O
2516,praktičnostrokoven,B
2516,besedilo,O
2516,",",O
2516,kjer,O
2516,biti,O
2516,termin,O
2516,rabljen,O
2516,v,O
2516,neterminološki,B
2516,zveza,I
2516,električen,B
2516,trik,I
2516,",",O
2516,slab,O
2516,izolacija,B
2516,.,O
2517,ta,O
2517,",",O
2517,da,O
2517,biti,B
2517,termin,B
2517,načeloma,O
2517,neodvisen,O
2517,od,B
2517,sobesedilo,B
2517,",",O
2517,pa,O
2517,ne,O
2517,pomeniti,B
2517,",",O
2517,da,O
2517,v,O
2517,besedilo,B
2517,ne,O
2517,najti,O
2517,metajezikoven,B
2517,sredstvo,I
2517,",",O
2517,ki,O
2517,prinašati,O
2517,terminološki,O
2517,relevanten,O
2517,informacija,O
2517,.,O
2518,t.,O
2518,cabré,O
2518,1998,O
2518,:,O
2518,75,O
2518,trditi,O
2518,",",O
2518,da,O
2518,biti,B
2518,število,B
2518,metajezikoven,B
2518,sredstvo,I
2518,razlaga,B
2518,",",O
2518,definicija,B
2518,",",O
2518,sopomenka,B
2518,itd.,O
2518,v,O
2518,strokoven,B
2518,besedilo,I
2518,odvisen,O
2518,od,B
2518,stopnja,O
2518,specializiranost,O
2518,sporazumevanje,B
2518,in,O
2518,da,O
2518,bolj,O
2518,ko,O
2518,biti,O
2518,besedilo,O
2518,namenjen,O
2518,nestrokovnjak,B
2518,",",O
2518,več,O
2518,metajezikoven,O
2518,sredstvo,O
2518,vsebovati,O
2518,.,O
2519,naš,O
2519,gradivo,B
2519,kazati,B
2519,drugačen,O
2519,podoba,O
2519,.,O
2520,največ,O
2520,metajezikoven,B
2520,sredstvo,I
2520,zlasti,O
2520,definicija,B
2520,",",O
2520,pa,O
2520,tudi,O
2520,razlaga,B
2520,najti,O
2520,v,O
2520,didaktičnostrokoven,O
2520,in,O
2520,znanstven,B
2520,besedilo,I
2520,–,O
2520,pri,O
2520,prvi,O
2520,biti,B
2520,razlog,O
2520,sistematičen,O
2520,prikaz,O
2520,pojmoven,O
2520,in,O
2520,poimenovalen,B
2520,sistem,I
2520,strok,I
2520,",",O
2520,pri,O
2520,drug,O
2520,pa,O
2520,tudi,O
2520,pogost,O
2520,uvajanje,O
2520,nov,O
2520,pojem,B
2520,",",O
2520,ki,O
2520,on,O
2520,biti,O
2520,treba,O
2520,definirati,O
2520,.,O
2521,ugotoviti,O
2521,biti,B
2521,",",O
2521,da,O
2521,v,O
2521,večina,O
2521,obravnavan,O
2521,skupina,O
2521,besedilo,B
2521,najti,O
2521,3,O
2521,glaven,O
2521,metajezikoven,B
2521,sredstvo,I
2521,.,O
2522,pomemben,O
2522,biti,B
2522,definicija,B
2522,in,O
2522,razlagati,B
2522,",",O
2522,ki,O
2522,najbolj,O
2522,ekspliciten,O
2522,vzpostavljati,O
2522,razmerje,O
2522,med,O
2522,pojem,B
2522,in,O
2522,termin,B
2522,zlasti,O
2522,definicija,O
2522,.,O
2523,razlikovati,O
2523,se,O
2523,glede,O
2523,na,O
2523,stopnja,O
2523,specializiranost,O
2523,–,O
2523,v,O
2523,srednješolski,B
2523,učbenik,I
2523,na,O
2523,primer,O
2523,najti,O
2523,razlaga,B
2523,z,O
2523,pomoč,O
2523,praktičen,B
2523,poskus,I
2523,",",O
2523,v,O
2523,univerziteten,B
2523,učbenik,O
2523,pa,O
2523,biti,B
2523,isti,O
2523,pojem,B
2523,definiran,O
2523,z,O
2523,pomoč,O
2523,matematičen,O
2523,orodje,B
2523,;,O
2523,v,O
2523,poljudnostrokoven,O
2523,in,O
2523,praktičnostrokoven,B
2523,besedilo,I
2523,biti,O
2523,razlagati,B
2523,pojem,O
2523,lahko,O
2523,dopolnjen,O
2523,npr.,O
2523,z,O
2523,primerjava,O
2523,električen,B
2523,tok,I
2523,:,O
2523,voden,B
2523,tok,O
2523,;,O
2523,v,O
2523,splošnostrokoven,B
2523,besedilo,O
2523,pa,O
2523,biti,O
2523,definicija,B
2523,ali,O
2523,razlagati,O
2523,pogosto,O
2523,dopolnjen,O
2523,z,O
2523,konkreten,O
2523,podatek,O
2523,",",O
2523,ki,O
2523,biti,O
2523,pomemben,O
2523,za,O
2523,strokovnjak,B
2523,",",O
2523,pogosto,O
2523,biti,O
2523,tudi,O
2523,sklicevanje,O
2523,na,O
2523,opredelitev,O
2523,pojem,O
2523,v,O
2523,zakon,B
2523,ali,O
2523,standard,B
2523,.,O
2524,definicija,B
2524,biti,B
2524,največ,O
2524,v,O
2524,znanstven,O
2524,in,O
