sentence_id,words,labels
827,.,O
828,v,O
828,sts,O
828,a–b,O
828,biti,B
828,struktura,O
828,slovarski,B
828,sestavka,I
828,bolj,O
828,pregleden,O
828,",",O
828,za,O
828,kazalka,B
828,gl,O
828,tudi,O
828,biti,O
828,zbran,O
828,ves,O
828,beseden,B
828,zveza,I
828,",",O
828,v,O
828,kateri,O
828,se,O
828,pojaviti,O
828,obravnavan,O
828,termin,B
828,.,O
829,ta,O
829,terminološki,B
829,beseden,I
829,zveza,I
829,biti,B
829,razložen,O
829,v,O
829,svoj,O
829,slovarski,B
829,sestavka,I
829,na,O
829,abeceden,O
829,ustrezen,O
829,mesto,O
829,",",O
829,npr.,O
829,anten,B
829,mus,I
829,primer,O
829,63,O
829,.,O
830,v,O
830,ta,O
830,primer,O
830,v,O
830,zaglavje,B
830,najti,O
830,tudi,O
830,razvezava,O
830,kratica,B
830,.,O
831,antkn-e,O
831,ž,O
831,el.,O
831,del,O
831,antenski,B
831,naprava,I
831,za,O
831,sevanje,B
831,ali,O
831,sprejemanje,O
831,elektromagneten,B
831,val,I
831,:,O
831,dobitek-e,O
831,;,O
832,lasten,O
832,frekvenca-e,O
832,:,O
832,sevalen,O
832,upornost-e,O
832,;,O
832,smernost-e,O
832,;,O
832,upornost-e,O
832,;,O
832,vrsta,O
832,:,O
832,aktiven,O
832,—,O
832,;,O
832,avtomobilski,O
832,—,O
832,;,O
832,bičast,O
832,—,O
832,;,O
832,bilateralen,O
832,—,O
832,;,O
832,dežnikast,O
832,—,O
832,;,O
832,dipoln,O
832,—,O
832,polvaloven,O
832,—,O
832,iz,O
832,dva,O
832,simetričen,O
832,del,O
832,",",O
832,ki,O
832,biti,B
832,v,O
832,sredina,O
832,priključen,O
832,na,O
832,izvor,B
832,napajanje,B
832,:,O
832,iztegljiv,O
832,d.,O
832,—,O
832,;,O
832,dolgožičen,O
832,—,O
832,;,O
832,enokanalen,O
832,televizijski,O
832,sprejemen,O
832,—,O
832,;,O
832,feriten,O
832,—,O
832,;,O
832,k-anten,O
832,;,O
832,kratkovaloven,O
832,—,O
832,;,O
832,koaksialen,O
832,—,O
832,;,O
832,križen,O
832,—,O
832,;,O
832,krožen,O
832,—,O
832,;,O
832,kvadranten,O
832,—,O
832,;,O
832,l-anten,O
832,;,O
832,lijakast,O
832,—,O
832,;,O
832,merilen,O
832,—,O
832,;,O
832,mikrovaloven,O
832,—,O
832,;,O
832,mus,O
832,—,O
832,po,B
832,multiple,O
832,unit,O
832,steerabla,O
832,array,O
832,;,O
832,oddajen,O
832,—,O
832,;,O
832,oddajniški,O
832,—,O
832,;,O
832,okenski,O
832,televizijski,O
832,—,O
832,;,O
832,okviren,O
832,—,O
832,;,O
832,pahljačast,O
832,—,O
832,;,O
832,paličast,O
832,—,O
832,;,O
832,paraboloiden,O
832,—,O
832,;,O
832,posamičen,O
832,—,O
832,;,O
832,protipresihen,O
832,—,O
832,;,O
832,radarski,O
832,—,O
832,;,O
832,radijski,O
832,—,O
832,;,O
832,razmotilen,O
832,—,O
832,zmanjšati,O
832,vpliv,O
832,motenj,B
832,iz,O
832,bližnji,O
832,izvor,O
832,;,O
832,romben,O
832,—,O
832,;,O
832,satelitski,O
832,—,O
832,;,O
832,skupen,O
832,sprejemen,O
832,—,O
832,ne,O
832,:,O
832,skupinski,O
832,—,O
832,;,O
832,na,O
832,kateri,O
832,biti,O
832,priključen,O
832,več,O
832,neodvisen,O
832,sprejemnik,B
832,;,O
832,smeren,O
832,—,O
832,;,O
832,sobna,O
832,—,O
832,;,O
832,strešen,O
832,televizijski,O
832,—,O
832,;,O
832,širokopasoven,O
832,—,O
832,;,O
832,t-anten,O
832,;,O
832,vijačen,O
832,—,O
832,ne,O
832,:,O
832,spiralen,O
832,—,O
832,;,O
832,večkanalen,O
832,televizijski,O
832,sprejemen,O
832,—,O
832,;,O
832,visok,O
832,—,O
832,;,O
832,yagijev,O
832,—,O
832,;,O
832,zunanji,O
832,sprejemen,O
832,—,O
832,ki,O
832,biti,O
832,v,O
832,celota,O
832,ali,O
832,deloma,O
832,na,O
832,prost,O
833,anténski-a-o,O
833,kar,O
833,zadevati,O
833,antena,B
833,:,O
833,—,O
833,droga,O
833,del,O
833,antenski,B
833,naprava,I
833,",",O
833,na,O
833,kateri,O
833,biti,B
833,pritrjen,O
833,anten,B
833,:,O
833,dovod,B
834,voda,B
834,",",O
834,ki,O
834,vedeti,O
834,antena,B
834,z,O
834,oddajnik,B
834,ali,O
834,sprejemnik,B
834,;,O
834,—,O
834,element,O
834,sevalen,O
834,e.,O
834,",",O
834,ki,O
834,biti,B
834,del,O
834,antena,O
834,;-a,O
834,impedanca,B
834,;,O
834,—,O
834,indikator,O
834,;,O
834,—,O
834,jambor,O
834,;,O
834,—,O
834,napajalen,O
834,voda,O
834,;-a,O
834,naprava,B
834,;,O
834,—,O
834,ojačevalnik,B
834,;,O
834,—,O
834,priključen,O
834,vodnik,B
834,;-a,O
834,protiutež,O
834,nadomeščati,O
834,ozemljitven,B
834,naprava,O
834,;,O
835,—,O
835,sistem,B
835,;-a,O
835,skupina,O
835,;,O
836,—,O
836,tok,B
836,;,O
836,—,O
836,zlog,O
836,;-a,O
836,zaveza,O
836,;,O
836,avt,O
836,.,O
837,antkn-e,O
837,ž,O
837,elektr.,O
837,sestavina,O
837,",",O
837,naprava,B
837,za,O
837,sprejemanje,O
837,ali,O
837,oddajanje,O
837,elektromagneten,B
837,val,I
837,:,O
837,avtomobilski,B
837,anten,B
837,;,O
837,bičast,B
837,anten,O
837,;,O
837,radarski,B
837,anten,O
837,;,O
837,radijski,B
837,anten,O
837,;,O
837,sobna,B
837,anten,O
837,gl,O
837,tudi,O
837,:,O
837,aktaven,B
837,antkn,I
837,",",O
837,antkn,O
837,mzs,O
837,",",O
837,antkn,O
837,yaga,O
837,",",O
837,bllatertlen,B
837,antkn,O
837,",",O
837,dežnkast,B
837,antkn,O
837,",",O
837,dopoln,O
837,antkn,O
837,",",O
837,dobítek,B
837,antemn,I
837,",",O
837,dolgožččen,B
837,antkn,O
837,",",O
837,ferjten,B
837,antkn,O
837,",",O
837,iztegljava,B
837,dopoln,O
837,antkn,O
837,",",O
837,kratkovaloven,B
837,antkn,O
837,",",O
837,lnsten,B
837,frekvénca,I
837,antemn,O
837,",",O
837,merdlen,B
837,antkn,O
837,",",O
837,mikrovaloven,B
837,antkn,O
837,",",O
837,oddnjen,B
837,antkn,O
837,",",O
837,oddnjniški,B
837,antkn,O
837,",",O
837,okvjren,B
837,antkn,O
837,",",O
837,parablličen,B
837,antkn,O
837,",",O
837,parabolodden,B
837,antkn,O
837,",",O
837,razmotolen,B
837,antkn,O
837,",",O
837,satelitski,B
837,antkn,O
837,",",O
837,sevčlen,B
837,diagrt,I
837,antemn,O
837,",",O
837,skopen,B
837,sprejemen,I
837,antkn,O
837,",",O
837,smprn,B
837,antkn,O
837,",",O
837,smérnost,B
837,antemn,O
837,",",O
837,širokopastven,B
837,antkn,O
837,",",O
837,televizdjski,O
837,antkn,O
837,",",O
837,znipoln,B
837,antkn,O
837,",",O
837,vtčkan.len,B
837,televizdjski,O
837,sprejemen,O
837,antkn,O
837,",",O
837,yagijev,B
837,antkn,O
838,anténski-a-o,O
838,prid,O
838,.,O
838,ki,O
838,se,O
838,nanašati,O
838,na,O
838,antena,B
838,gl,O
838,tudi,O
838,:,O
838,antnnski,B
838,skupsen,I
838,",",O
838,anténski,B
838,dovzd,I
838,",",O
838,anténski,O
838,dróg,O
838,",",O
838,anténski,O
838,elemènt,O
838,",",O
838,anténski,O
838,napajklen,O
838,vzd,O
838,",",O
838,anténski,O
838,ojačeválnik,O
838,",",O
838,anténski,O
838,prikljččen,O
838,vodník,B
838,",",O
838,anténski,O
838,sistém,O
838,",",O
838,anténski,O
838,tók,O
839,antkn,B
839,Mqsa-e--ž,O
839,multiple-unit,O
839,steerabla,O
839,array,O
839,elektr.,O
839,linearen,O
839,niz,B
839,enak,O
839,romben,B
839,anten,B
839,",",O
839,kateri,O
839,izhod,O
839,biti,B
839,kombiniran,O
839,z,O
839,nastavljiv,O
839,fazen,B
839,zakasnitev,I
839,",",O
839,kar,O
839,omogočati,O
839,spreminjanje,O
839,smeren,O
839,lastnost,O
839,antena,B
839,v,O
839,navpičen,O
839,simetrijski,B
839,ravnina,I
840,če,O
840,biti,B
840,definicija,B
840,več,O
840,",",O
840,biti,O
840,označen,O
840,z,O
840,zaporeden,O
840,arabski,O
840,številka,B
840,.,O
841,v,O
841,strokoven,B
841,slovar,I
841,",",O
841,ki,O
841,vsebovati,O
841,veliko,O
841,različen,O
841,strok,B
841,",",O
841,biti,B
841,lahko,O
841,isti,O
841,izrazen,O
841,podoba,O
841,termin,B
841,pripisan,O
841,povsem,O
841,različen,O
841,pojem,B
841,in,O
841,imeti,O
841,zato,O
841,v,O
841,različen,O
841,strok,O
841,različen,O
841,definicija,B
841,.,O
842,v,O
842,primer,O
842,64,O
842,prvi,O
842,definicija,B
842,veljati,O
842,za,O
842,kemija,B
842,",",O
842,drug,O
842,pa,O
842,za,O
842,elektrotehnik,B
842,.,O
843,področen,O
843,označevalnik,B
843,biti,B
843,bistven,O
843,za,O
843,učinkovit,O
843,uporaba,O
843,slovar,B
843,.,O
844,pri,O
844,1.,O
844,definicija,B
844,biti,B
844,naveden,O
844,tudi,O
844,enakovreden,B
844,sopomenka,I
844,oznak,B
844,z,O
844,",",O
844,omeniti,O
844,pa,O
844,",",O
844,da,O
844,slovar,B
844,uporabljati,O
844,tudi,O
844,podrejen,O
844,sopomenka,O
844,oznak,O
844,sp,O
844,",",O
844,neustrezno,B
844,podrejen,O
844,sopomenka,O
844,oznak,O
844,spn,O
844,in,O
844,zastarel,B
844,sopomenka,O
844,oznak,O
844,sz,O
844,in,O
844,tako,O
844,normativen,O
844,usmerjati,O
844,raba,O
844,več,O
844,o,O
844,ta,O
844,v,O
844,razdelek,O
844,2.4.2.2,O
844,.,O
845,aktivátor-ja,O
845,m,O
845,1.,O
845,kem.,O
845,snov,B
845,",",O
845,ki,O
845,povečati,O
845,aktivnost,O
845,katalizator,B
845,",",O
845,ferment,B
845,z,O
845,:,O
845,promótor,B
846,prim.,O
846,:,O
846,ántikatalizátor,B
846,",",O
846,inhibítor,B
846,2.,O
846,elektr.,O
846,nečistoč,B
846,ali,O
846,premaknjen,O
846,atom,B
846,v,O
846,kristalen,B
846,mreža,B
846,",",O
846,ki,O
846,okrepiti,O
846,sevanje,B
846,luminescenten,O
846,snov,B
847,nekateri,O
847,iztočnica,B
847,imeti,O
847,kazalka,B
847,na,O
847,drug,O
847,",",O
847,jezikoven,O
847,invala,O
847,strokoven,O
847,bolj,O
847,primeren,O
847,iztočnica,O
847,primer,O
847,65,O
847,.,O
848,pri,O
848,ta,O
848,iztočnica,B
848,biti,B
848,definicija,B
848,",",O
848,najti,O
848,pa,O
848,on,O
848,pri,O
848,nadrejen,B
848,termin,B
848,.,O
849,za,O
849,oznaka,B
849,prim.,O
849,biti,B
849,naveden,O
849,pomensko,O
849,soroden,O
849,termin,B
849,.,O
850,bistabllen,O
850,múltivibrátor-ega-ja,O
850,m,O
850,elektr,O
850,.,O
850,elektronski,B
850,stikalen,I
850,vezje,B
850,",",O
850,gradnik,B
850,z,O
850,dva,O
850,stabilen,B
850,stanje,I
850,sp,O
850,:,O
850,bístabíl,O
850,prim.,O
850,:,O
850,bistabllen,O
850,elemènt,O
851,v,O
851,samostojen,O
851,slovarski,B
851,sestavka,I
851,ne,O
851,v,O
851,dodatek,O
851,",",O
851,kot,O
851,biti,B
851,v,O
851,navada,O
851,pri,O
851,terminološki,B
851,slovar,I
851,biti,O
851,obravnavan,O
851,tudi,O
851,pomemben,O
851,kratica,B
851,",",O
851,okrajšava,B
851,in,O
851,simbol,B
851,primer,O
851,66,O
851,in,O
851,67,O
851,.,O
852,application,O
852,specific,O
852,integrated,O
852,circuit,O
852,elektr.,O
852,integriran,B
852,vezje,I
852,",",O
852,izdelan,O
852,za,O
852,poseben,O
852,aplikacija,O
853,da,O
853,iti,O
853,za,O
853,poseben,O
853,tip,O
853,terminološki,B
853,slovar,I
853,",",O
853,ki,O
853,biti,B
853,še,O
853,vedno,O
853,namenjen,O
853,strokoven,O
853,",",O
853,a,O
853,manj,O
853,specializiran,O
853,uporabnik,B
853,",",O
853,se,O
853,videti,O
853,tudi,O
853,v,O
853,ta,O
853,",",O
853,da,O
853,biti,O
853,med,O
853,iztočnica,B
853,tudi,O
853,lasten,B
853,ime,I
853,",",O
853,ki,O
853,biti,O
853,povezan,O
853,z,O
853,občnoimenski,B
853,zveza,I
853,primer,O
853,68,O
853,.,O
854,ta,O
854,biti,B
854,sicer,O
854,bolj,O
854,kot,O
854,za,O
854,terminološki,B
854,slovar,I
854,značilen,O
854,za,O
854,enciklopedija,B
854,in,O
854,leksikon,B
854,prim.,O
854,razdelek,O
854,2.4.2.2.,O
854,1.1,O
854,.,O
855,ábel,O
855,",",O
855,fredericka,O
855,augustus-a,O
855,",-a-a",O
855,[fréderik,O
855,avgústus],O
855,m,O
855,1827,O
855,–,O
855,1902,O
855,angleški,O
855,kemika,B
856,á,O
856,bel,O
856,tést-ega-a,O
856,m,O
856,kem.,O
856,ugotavljanje,O
856,plamenišče,B
856,v,O
856,odprt,O
856,lonček,O
856,po,B
856,metoda,B
856,penski,I
856,med,O
856,+5,O
856,oc,O
856,in,O
856,+,O
856,65,O
856,oc,O
857,sts,O
857,edin,O
857,od,B
857,obravnavan,O
857,slovar,B
857,vsebovati,O
857,tudi,O
857,žargonizem,B
857,",",O
857,čeprav,O
857,biti,B
857,treba,O
857,poudariti,O
857,",",O
857,da,O
857,nikakor,O
857,ne,O
857,iti,O
857,za,O
857,sistematičen,O
857,popis,O
857,žargonizem,O
857,–,O
857,v,O
857,sts,O
857,a–b,O
857,reči,B
857,najti,O
857,le,O
857,štirje,O
857,primer,O
857,",",O
857,v,O
857,ves,O
857,biti,O
857,uporabnik,B
857,napoten,O
857,na,O
857,zvrsten,O
857,nevtralen,O
857,termin,B
857,.,O
858,primer,O
858,69,O
858,in,O
858,70,O
858,imeti,O
858,označevalnik,B
858,elektr,O
858,.,O
859,banten-e,O
859,ž,O
859,1.,O
859,bot.,O
859,podolgovat,O
859,",",O
859,rumen,O
859,tropski,O
859,sadež,O
859,bananovc,B
859,2.,O
859,elektr.,O
859,",",O
859,žarga,O
859,.,O
860,→,O
860,znopoln,B
860,vtìč,I
861,omeniti,O
861,biti,B
861,že,O
861,",",O
861,da,O
861,biti,O
861,v,O
861,širok,O
861,smisel,O
861,normativen,O
861,ves,O
861,terminološki,B
861,slovar,I
861,",",O
861,javno,O
861,dostopen,O
861,terminološki,O
861,podatkoven,B
861,zbirka,I
861,itd.,O
861,",",O
861,saj,O
861,že,O
861,samo,O
861,z,O
861,svoj,O
861,obstoj,O
861,bistveno,O
861,pripomoči,O
861,k,O
861,poenotenje,O
861,terminologija,B
861,določen,O
861,področje,O
861,.,O
862,na,O
862,ta,O
862,mesto,O
862,pa,O
862,jaz,O
862,zanimati,O
862,normativnost,B
862,v,O
862,ozek,O
862,smisel,O
862,",",O
862,torej,O
862,predpisovanje,O
862,usmerjanje,O
862,raba,O
862,.,O
863,obravnavan,O
863,slovar,B
863,se,O
863,z,O
863,stališče,O
863,normativnost,B
863,med,O
863,se,O
863,zelo,O
863,razlikovati,O
863,",",O
863,v,O
863,grob,O
863,pa,O
863,on,O
863,lahko,O
863,razdeliti,O
863,na,O
863,dva,O
863,skupina,O
863,–,O
863,na,O
863,normativen,O
863,",",O
863,ki,O
863,želeti,O
863,predpisovati,O
863,raba,O
863,",",O
863,in,O
863,nenormativen,O
863,",",O
863,ki,O
863,on,O
863,predpisovanje,O
863,raba,O
863,ne,O
863,zanimati,O
863,.,O
864,najbolj,O
864,tipičen,O
864,predstavnik,O
864,normativen,B
864,slovar,I
864,biti,B
864,ses,O
864,",",O
864,ki,O
864,on,O
864,biti,O
864,kot,O
864,standard,B
864,potrditi,O
864,ustrezen,O
864,standardizacijski,B
864,telo,I
864,in,O
864,imeti,O
864,torej,O
864,visok,O
864,stopnja,O
864,normativnost,B
864,",",O
864,tipičen,O
864,predstavnik,O
864,nenormativen,B
864,slovar,O
864,pa,O
864,biti,O
864,pojmovnik,B
864,pavel,O
864,mešet,O
864,",",O
864,v,O
864,kateri,O
864,avtor,B
864,sam,O
864,trditi,O
864,",",O
864,da,O
864,hoteti,O
864,»,O
864,vsiljevati,O
864,svoj,O
864,rešitev,O
864,«,O
864,meša,O
864,1999,O
864,:,O
864,6,O
864,.,O
865,najbolj,O
865,normativen,O
865,elektrotehniški,B
865,terminološki,B
865,slovar,I
865,biti,B
865,torej,O
865,ses,O
865,.,O
866,avtoriteta,O
866,on,O
866,dajati,O
866,potrditev,O
866,standardizacijski,O
866,inštitucija,O
866,in,O
866,dejstvo,O
866,",",O
866,da,O
866,iti,O
866,za,O
866,prevod,B
866,in,O
866,priredba,O
866,posamezen,O
866,poglavje,B
866,mednaroden,O
866,elektrotehniški,B
866,slovar,I
866,iev,O
866,",",O
866,ki,O
866,danes,O
866,vsebovati,O
866,že,O
866,preko,O
866,20,O
866,000,O
866,termin,B
866,in,O
866,definicija,B
866,v,O
866,angleščina,O
866,in,O
866,francoščina,O
866,in,O
866,še,O
866,ustreznik,B
866,v,O
866,9,O
866,jezik,B
866,in,O
866,biti,B
866,za,O
866,elektrotehnik,B
866,referenčen,O
866,v,O
866,svetoven,O
866,merilo,O
866,.,O
867,normativnost,B
867,slovar,B
867,biti,B
867,poudarjati,O
867,že,O
867,v,O
867,prvi,O
867,skupina,O
867,zvezek,O
867,1957,O
867,–,O
867,1970,O
867,:,O
867,»,O
867,pri,O
867,del,O
867,biti,O
867,sodelovati,O
867,znanstvenik,B
867,in,O
867,strokovnjak,B
867,z,O
867,različen,O
867,področje,O
867,elektrotehniški,B
867,dejavnost,O
867,",",O
867,tako,O
867,da,O
867,predstavljati,O
867,v,O
867,slovar,O
867,zbran,O
867,izrazje,B
867,enoten,O
867,slovenski,O
867,elektrotehniški,O
867,izrazje,O
867,",",O
867,ki,O
867,se,O
867,uporabljati,O
867,na,O
867,univerza,B
867,in,O
867,srednji,O
867,strokoven,O
867,šola,O
867,kakor,O
867,tudi,O
867,v,O
867,operativa,O
867,.,O
867,«,O
867,ses,O
867,1957,O
867,",",O
867,osnoven,O
867,definicija,B
867,skupina,O
867,05,O
867,.,O
868,normativnost,B
868,se,O
868,na,O
868,raven,O
868,mikrostruktura,B
868,kazati,B
868,tudi,O
868,z,O
868,poseben,O
868,znak,B
868,–,O
868,z,O
868,zvezdica,O
868,*,O
868,biti,B
868,označen,O
868,tisti,O
868,termin,B
868,",",O
868,ki,O
868,on,O
868,odsvetovati,O
868,",",O
868,z,O
868,križec,O
868,+,O
868,pa,O
868,tisti,O
868,",",O
868,ki,O
868,on,O
868,biti,O
868,treba,O
868,opustiti,O
868,.,O
869,v,O
869,slovar,B
869,žal,O
869,biti,B
869,pojasnjen,O
869,",",O
869,zakaj,O
869,biti,O
869,posamezen,O
869,termin,B
869,odsvetovan,O
869,oz.,O
869,on,O
869,biti,O
869,treba,O
869,opustiti,O
869,.,O
870,zvezek,O
870,",",O
870,izdan,O
870,po,B
870,leto,O
870,1995,O
870,",",O
870,biti,B
870,označevanje,B
870,z,O
870,poseben,O
870,znak,B
870,opustiti,O
870,.,O
871,izjemoma,O
871,se,O
871,sicer,O
871,pojaviti,O
871,nekaj,O
871,iztočnica,B
871,",",O
871,ki,O
871,imeti,O
871,v,O
871,oklepaj,B
871,opozorilo,O
871,odsvetovan,O
871,",",O
871,pri,O
871,kar,O
871,biti,B
871,v,O
871,opomba,O
871,razložen,O
871,",",O
871,zakaj,O
871,se,O
871,izraz,B
871,odsvetovati,O
871,.,O
872,meniti,O
872,",",O
872,da,O
872,biti,B
872,tak,O
872,opomba,O
872,zelo,O
872,koristen,O
872,",",O
872,saj,O
872,uporabnik,B
872,prinašati,O
872,pomemben,O
872,informacija,O
872,",",O
872,ki,O
872,pojasnjevati,O
872,odločitev,O
872,avtor,B
872,.,O
873,seveda,O
873,biti,B
873,terminologija,B
873,iz,O
873,prvi,O
873,skupina,O
873,zvezek,O
873,danes,O
873,že,O
873,zastareti,O
873,od,B
873,takrat,O
873,se,O
873,biti,O
873,spremeniti,O
873,tudi,O
873,označevanje,B
873,področen,O
873,skupina,O
873,",",O
873,zato,O
873,pa,O
873,biti,O
873,še,O
873,vedno,O
873,aktualen,O
873,terminologija,O
873,iz,O
873,drug,O
873,skupina,O
873,zvezek,O
873,1995,O
873,–,O
873,1999,O
873,–,O
873,iti,O
873,za,O
873,področje,O
873,elektroenergetika,B
873,.,O
874,na,O
874,terminološki,O
874,področje,O
874,biti,B
874,biti,O
874,zelo,O
874,aktiven,O
874,slovenski,O
874,komite,O
874,cigré,O
874,",",O
874,ki,O
874,biti,O
874,biti,O
874,tudi,O
874,pobudnik,O
874,sodelovanje,O
874,njegov,O
874,član,O
874,tj.,O
874,strokovnjak,B
874,z,O
874,področje,O
874,elektroenergetika,B
874,pri,O
874,oblikovanje,O
874,standardiziran,B
874,terminologija,I
874,.,O
875,član,O
875,sloka,O
875,cigré,O
875,biti,B
875,se,O
875,tudi,O
875,obvezati,O
875,",",O
875,da,O
875,biti,O
875,pod,O
875,geslo,B
875,»,O
875,vsak,O
875,elektrotehnik,B
875,elektrotehničen,O
875,slovar,B
875,«,O
875,v,O
875,organiziran,O
875,akcija,O
875,ob,O
875,podpora,O
875,elektrospospodarski,O
875,in,O
875,drug,O
875,podjetje,B
875,posredovati,O
875,slovar,O
875,zainteresiran,O
875,strokovnjak,B
875,na,O
875,ta,O
875,področje,O
875,.,O
876,tako,O
876,biti,B
876,preseči,O
876,velik,O
876,pomanjkljivost,O
876,standard,B
876,",",O
876,tj.,O
876,plačljivost,O
876,",",O
876,ki,O
876,sicer,O
876,ovirati,O
876,širok,O
876,dostopnost,O
876,do,B
876,priporočen,O
876,terminološki,O
876,rešitev,O
876,.,O
877,drugače,O
877,biti,B
877,z,I
877,slovar,B
877,izraz,B
877,za,O
877,trg,B
877,z,O
877,električen,B
877,energija,I
877,",",O
877,ki,O
877,sicer,O
877,spadati,O
877,pod,O
877,ses,O
877,",",O
877,vendar,O
877,on,O
877,zaradi,O
877,drugačen,O
877,zasnova,O
877,obravnavati,O
877,posebej,O
877,.,O
878,namen,O
878,avtor,B
878,slovar,B
878,sicer,O
878,biti,B
878,standardizacija,B
878,termin,B
878,",",O
878,govoriti,O
878,pa,O
878,o,O
878,olajšanje,O
878,sporazumevanje,B
878,:,O
878,»,O
878,uvajanje,O
878,trg,B
878,z,I
878,električen,B
878,energija,I
878,biti,O
878,nov,O
878,proces,B
878,",",O
878,izkušnja,O
878,biti,O
878,star,O
878,komaj,O
878,kaj,O
878,več,O
878,kot,O
878,deset,O
878,leto,O
878,npr.,O
878,anglija,O
878,in,O
878,wales,O
878,.,O
879,ta,O
879,primerno,O
879,se,O
879,razvijati,O
879,tudi,O
879,terminologija,B
879,",",O
879,ki,O
879,privzemati,O
879,veliko,O
879,izraz,B
879,iz,O
879,drug,O
879,področje,O
879,",",O
879,prenekateri,O
879,pojem,B
879,dobivati,O
879,nov,O
879,ali,O
879,dodaten,O
879,pomen,B
879,",",O
879,nastajati,O
879,pa,O
879,tudi,O
879,povsem,O
879,nov,O
879,pojem,O
879,.,O
880,želeti,O
880,se,O
880,izogniti,O
880,nekritičen,O
880,prevzemanje,O
880,izraz,B
880,iz,O
880,drug,B
880,jezik,B
880,in,O
880,neustrezen,O
880,raba,O
880,pojem,B
880,.,O
881,verjeti,O
881,",",O
881,da,O
881,biti,B
881,pričujoč,O
881,slovar,B
881,marsikdo,O
881,olajšati,O
881,sporazumevanje,B
881,na,O
881,področje,O
881,nastajajoč,O
881,trg,B
881,z,I
881,električen,B
881,energija,I
881,.,O
881,«,O
881,slovar,O
881,izraz,B
881,za,O
881,trg,O
881,z,O
881,električen,O
881,energija,O
881,2001,O
881,:,O
881,iv,O
881,;,O
881,poudariti,O
881,m.,O
881,ž.,O
881,k.,O
881,.,O
882,slovar,B
882,sicer,O
882,uporabljati,O
882,kazalka,B
882,",",O
882,z,O
882,kateri,O
882,uporabnik,B
882,usmerjati,O
882,na,O
882,bolj,O
882,ustrezen,O
882,termin,B
882,",",O
882,prav,O
882,tako,O
882,v,O
882,primer,O
882,",",O
882,ko,O
882,biti,B
882,naveden,O
882,dva,O
882,»,O
882,soznačnica,O
882,«,O
882,",",O
882,avtor,B
882,priporočati,O
882,uporaba,O
882,tisti,O
882,",",O
882,ki,O
882,biti,O
882,naveden,O
882,prvi,O
882,.,O
883,žal,O
883,pa,O
883,v,O
883,uvod,B
883,ne,O
883,navesti,O
883,meriti,O
883,",",O
883,ki,O
883,biti,B
883,on,O
883,pri,O
883,ta,O
883,uporabiti,O
883,.,O
884,podobno,O
884,biti,B
884,z,O
884,pojmovnik,B
884,z,O
884,področje,O
884,obratovanje,B
884,in,I
884,vzdrževanje,I
884,distribucijski,I
884,elektroenergetski,I
884,omrežje,B
884,in,O
884,postro,O
884,.,O
885,avtor,B
885,slovar,B
885,sicer,O
885,nikjer,O
885,ekspliciten,O
885,ne,O
885,trditi,O
885,",",O
885,da,O
885,biti,B
885,slovar,O
885,normativen,O
885,",",O
885,kljub,O
885,ta,O
885,pa,O
885,raba,O
885,poskušati,O
885,usmerjati,O
885,.,O
886,v,O
886,uvod,B
886,slovar,B
886,bokal,O
886,1994,O
886,:,O
886,2,O
886,pisati,B
886,",",O
886,da,O
886,biti,B
886,pri,O
886,sopomenka,B
886,izpustiti,O
886,tisti,O
886,",",O
886,ki,O
886,biti,O
886,manj,O
886,rabljen,O
886,",",O
886,in,O
886,v,O
886,slovar,O
886,uvrstiti,O
886,samo,O
886,prednosten,B
886,termin,B
886,.,O
887,načeloma,O
887,torej,O
887,veljati,O
887,",",O
887,da,O
887,biti,B
887,termin,B
887,",",O
887,ki,O
887,biti,O
887,zajet,O
887,v,O
887,slovar,B
887,",",O
887,manj,O
887,rabljen,O
887,kot,O
887,tisti,O
887,",",O
887,ki,O
887,biti,O
887,v,O
887,slovar,O
887,.,O
888,zaradi,O
888,»,O
888,realen,O
888,prikaz,O
888,glede,O
888,na,O
888,raba,O
888,«,O
888,ta,O
888,načelo,O
888,nekajkrat,O
888,biti,B
888,upoštevati,O
888,.,O
889,sopomenski,O
889,termin,B
889,biti,B
889,v,O
889,tak,O
889,primer,O
889,iztočnica,B
889,pripisan,O
889,v,O
889,oklepaj,B
889,.,O
890,priporočati,O
890,se,O
890,torej,O
890,termin,B
890,",",O
890,ki,O
890,biti,B
890,v,O
890,oklepaj,B
890,",",O
890,tudi,O
890,če,O
890,iti,O
890,za,O
890,v,O
890,praksa,O
890,manj,O
890,rabljen,O
890,termin,O
890,.,O
891,iti,O
891,za,O
891,želja,O
891,po,B
891,slovenjenje,O
891,terminologija,B
891,:,O
891,»,O
891,praviloma,O
891,biti,B
891,v,O
891,oklepaj,B
891,naveden,O
891,tuj,O
891,izraz,B
891,strokoven,O
891,:,O
891,prevzet,B
891,beseda,B
891,",",O
891,npr.,O
891,obnova,B
891,revitalizacija,B
891,",",O
891,preklop,B
891,manipulacija,B
891,",",O
891,ki,O
891,on,O
891,praks,O
891,potrjevati,O
891,.,O
892,v,O
892,prihodnji,O
892,naj,O
892,biti,B
892,dajati,O
892,prednost,O
892,slovenski,O
892,izraz,B
892,.,O
893,z,O
893,ta,O
893,se,O
893,kazati,B
893,prizadevanje,O
893,po,B
893,slovenjenje,O
893,izraz,B
893,v,O
893,pojmovnik,B
893,",",O
893,kar,O
893,biti,B
893,biti,O
893,eden,O
893,od,B
